"kind","test","classification","lane","root_cause","source_line"
"ERROR","tests/integration/test_phase5a_hardening.py::test_fp2_qp_fails_no_viable_claim","ENVIRONMENT","db/compose/test-env","Fresh compose DB was reachable but schema/data bootstrap was absent or incomplete (dominant errors: missing users/cases/rules/documents tables), causing cascade failures.","ERROR tests/integration/test_phase5a_hardening.py::test_fp2_qp_fails_no_viable_claim"
"ERROR","tests/integration/test_phase5a_hardening.py::test_fp4_ec_no_floor_deadline","ENVIRONMENT","db/compose/test-env","Fresh compose DB was reachable but schema/data bootstrap was absent or incomplete (dominant errors: missing users/cases/rules/documents tables), causing cascade failures.","ERROR tests/integration/test_phase5a_hardening.py::test_fp4_ec_no_floor_deadline"
"ERROR","tests/integration/test_phase5a_hardening.py::test_fp5_ec_floor_bites_deadline","ENVIRONMENT","db/compose/test-env","Fresh compose DB was reachable but schema/data bootstrap was absent or incomplete (dominant errors: missing users/cases/rules/documents tables), causing cascade failures.","ERROR tests/integration/test_phase5a_hardening.py::test_fp5_ec_floor_bites_deadline"
"ERROR","tests/integration/test_phase5a_hardening.py::test_fp6_missed_deadline_expired","ENVIRONMENT","db/compose/test-env","Fresh compose DB was reachable but schema/data bootstrap was absent or incomplete (dominant errors: missing users/cases/rules/documents tables), causing cascade failures.","ERROR tests/integration/test_phase5a_hardening.py::test_fp6_missed_deadline_expired"
"ERROR","tests/integration/test_phase5a_hardening.py::test_fp7_no_edt_missing_edt_status","ENVIRONMENT","db/compose/test-env","Fresh compose DB was reachable but schema/data bootstrap was absent or incomplete (dominant errors: missing users/cases/rules/documents tables), causing cascade failures.","ERROR tests/integration/test_phase5a_hardening.py::test_fp7_no_edt_missing_edt_status"
"ERROR","tests/integration/test_phase5a_hardening.py::test_ci_gate_script_exits_zero_on_passing_tests","ENVIRONMENT","db/compose/test-env","Fresh compose DB was reachable but schema/data bootstrap was absent or incomplete (dominant errors: missing users/cases/rules/documents tables), causing cascade failures.","ERROR tests/integration/test_phase5a_hardening.py::test_ci_gate_script_exits_zero_on_passing_tests"
"ERROR","tests/integration/test_phase5a_hardening.py::test_ci_gate_detects_failing_test","ENVIRONMENT","db/compose/test-env","Fresh compose DB was reachable but schema/data bootstrap was absent or incomplete (dominant errors: missing users/cases/rules/documents tables), causing cascade failures.","ERROR tests/integration/test_phase5a_hardening.py::test_ci_gate_detects_failing_test"
"ERROR","tests/integration/test_phase5a_hardening.py::test_dp_report_generated","ENVIRONMENT","db/compose/test-env","Fresh compose DB was reachable but schema/data bootstrap was absent or incomplete (dominant errors: missing users/cases/rules/documents tables), causing cascade failures.","ERROR tests/integration/test_phase5a_hardening.py::test_dp_report_generated"
"ERROR","tests/integration/test_phase5a_hardening.py::test_dp_report_encryption_not_implemented","ENVIRONMENT","db/compose/test-env","Fresh compose DB was reachable but schema/data bootstrap was absent or incomplete (dominant errors: missing users/cases/rules/documents tables), causing cascade failures.","ERROR tests/integration/test_phase5a_hardening.py::test_dp_report_encryption_not_implemented"
"ERROR","tests/integration/test_phase5a_hardening.py::test_dp_report_identifies_critical_gaps","ENVIRONMENT","db/compose/test-env","Fresh compose DB was reachable but schema/data bootstrap was absent or incomplete (dominant errors: missing users/cases/rules/documents tables), causing cascade failures.","ERROR tests/integration/test_phase5a_hardening.py::test_dp_report_identifies_critical_gaps"
"ERROR","tests/integration/test_phase5a_hardening.py::test_dp_report_not_production_ready","ENVIRONMENT","db/compose/test-env","Fresh compose DB was reachable but schema/data bootstrap was absent or incomplete (dominant errors: missing users/cases/rules/documents tables), causing cascade failures.","ERROR tests/integration/test_phase5a_hardening.py::test_dp_report_not_production_ready"
"ERROR","tests/integration/test_phase5a_hardening.py::test_dp_report_model_boundary_implemented","ENVIRONMENT","db/compose/test-env","Fresh compose DB was reachable but schema/data bootstrap was absent or incomplete (dominant errors: missing users/cases/rules/documents tables), causing cascade failures.","ERROR tests/integration/test_phase5a_hardening.py::test_dp_report_model_boundary_implemented"
"ERROR","tests/integration/test_phase5a_hardening.py::test_log_scanner_catches_known_pii","ENVIRONMENT","db/compose/test-env","Fresh compose DB was reachable but schema/data bootstrap was absent or incomplete (dominant errors: missing users/cases/rules/documents tables), causing cascade failures.","ERROR tests/integration/test_phase5a_hardening.py::test_log_scanner_catches_known_pii"
"ERROR","tests/integration/test_phase5a_hardening.py::test_log_scanner_passes_clean_log","ENVIRONMENT","db/compose/test-env","Fresh compose DB was reachable but schema/data bootstrap was absent or incomplete (dominant errors: missing users/cases/rules/documents tables), causing cascade failures.","ERROR tests/integration/test_phase5a_hardening.py::test_log_scanner_passes_clean_log"
"ERROR","tests/integration/test_phase5a_hardening.py::test_log_scanner_assert_no_pii_raises_on_pii","ENVIRONMENT","db/compose/test-env","Fresh compose DB was reachable but schema/data bootstrap was absent or incomplete (dominant errors: missing users/cases/rules/documents tables), causing cascade failures.","ERROR tests/integration/test_phase5a_hardening.py::test_log_scanner_assert_no_pii_raises_on_pii"
"ERROR","tests/integration/test_phase5a_hardening.py::test_deidentify_strips_all_pii_fields","ENVIRONMENT","db/compose/test-env","Fresh compose DB was reachable but schema/data bootstrap was absent or incomplete (dominant errors: missing users/cases/rules/documents tables), causing cascade failures.","ERROR tests/integration/test_phase5a_hardening.py::test_deidentify_strips_all_pii_fields"
"ERROR","tests/integration/test_phase5a_hardening.py::test_safe_facts_contain_no_pii_values","ENVIRONMENT","db/compose/test-env","Fresh compose DB was reachable but schema/data bootstrap was absent or incomplete (dominant errors: missing users/cases/rules/documents tables), causing cascade failures.","ERROR tests/integration/test_phase5a_hardening.py::test_safe_facts_contain_no_pii_values"
"ERROR","tests/integration/test_phase5a_hardening.py::test_pipeline_boundary_log_shows_pii_in_output_empty","ENVIRONMENT","db/compose/test-env","Fresh compose DB was reachable but schema/data bootstrap was absent or incomplete (dominant errors: missing users/cases/rules/documents tables), causing cascade failures.","ERROR tests/integration/test_phase5a_hardening.py::test_pipeline_boundary_log_shows_pii_in_output_empty"
"ERROR","tests/integration/test_phase5a_hardening.py::test_mock_model_payload_contains_no_pii","ENVIRONMENT","db/compose/test-env","Fresh compose DB was reachable but schema/data bootstrap was absent or incomplete (dominant errors: missing users/cases/rules/documents tables), causing cascade failures.","ERROR tests/integration/test_phase5a_hardening.py::test_mock_model_payload_contains_no_pii"
"ERROR","tests/integration/test_phase5a_hardening.py::test_funnel_event_can_be_recorded","ENVIRONMENT","db/compose/test-env","Fresh compose DB was reachable but schema/data bootstrap was absent or incomplete (dominant errors: missing users/cases/rules/documents tables), causing cascade failures.","ERROR tests/integration/test_phase5a_hardening.py::test_funnel_event_can_be_recorded"
"ERROR","tests/integration/test_phase5a_hardening.py::test_funnel_events_listed_per_case","ENVIRONMENT","db/compose/test-env","Fresh compose DB was reachable but schema/data bootstrap was absent or incomplete (dominant errors: missing users/cases/rules/documents tables), causing cascade failures.","ERROR tests/integration/test_phase5a_hardening.py::test_funnel_events_listed_per_case"
"ERROR","tests/integration/test_phase5a_hardening.py::test_invalid_funnel_event_name_rejected","ENVIRONMENT","db/compose/test-env","Fresh compose DB was reachable but schema/data bootstrap was absent or incomplete (dominant errors: missing users/cases/rules/documents tables), causing cascade failures.","ERROR tests/integration/test_phase5a_hardening.py::test_invalid_funnel_event_name_rejected"
"ERROR","tests/integration/test_phase5a_hardening.py::test_funnel_event_metadata_no_raw_facts","ENVIRONMENT","db/compose/test-env","Fresh compose DB was reachable but schema/data bootstrap was absent or incomplete (dominant errors: missing users/cases/rules/documents tables), causing cascade failures.","ERROR tests/integration/test_phase5a_hardening.py::test_funnel_event_metadata_no_raw_facts"
"ERROR","tests/integration/test_phase5a_hardening.py::test_funnel_event_without_case_id","ENVIRONMENT","db/compose/test-env","Fresh compose DB was reachable but schema/data bootstrap was absent or incomplete (dominant errors: missing users/cases/rules/documents tables), causing cascade failures.","ERROR tests/integration/test_phase5a_hardening.py::test_funnel_event_without_case_id"
"ERROR","tests/integration/test_phase5a_hardening.py::test_phase4c_timeline_regression","ENVIRONMENT","db/compose/test-env","Fresh compose DB was reachable but schema/data bootstrap was absent or incomplete (dominant errors: missing users/cases/rules/documents tables), causing cascade failures.","ERROR tests/integration/test_phase5a_hardening.py::test_phase4c_timeline_regression"
"ERROR","tests/integration/test_phase5a_hardening.py::test_phase4b_bundle_regression","ENVIRONMENT","payment","Fresh compose DB was reachable but schema/data bootstrap was absent or incomplete (dominant errors: missing users/cases/rules/documents tables), causing cascade failures.","ERROR tests/integration/test_phase5a_hardening.py::test_phase4b_bundle_regression"
"ERROR","tests/integration/test_phase5a_hardening.py::test_static_routes_regression","ENVIRONMENT","db/compose/test-env","Fresh compose DB was reachable but schema/data bootstrap was absent or incomplete (dominant errors: missing users/cases/rules/documents tables), causing cascade failures.","ERROR tests/integration/test_phase5a_hardening.py::test_static_routes_regression"
"ERROR","tests/integration/test_phase5a_hardening.py::test_health_regression","ENVIRONMENT","db/compose/test-env","Fresh compose DB was reachable but schema/data bootstrap was absent or incomplete (dominant errors: missing users/cases/rules/documents tables), causing cascade failures.","ERROR tests/integration/test_phase5a_hardening.py::test_health_regression - p..."
"ERROR","tests/integration/test_phase5c_verification.py::test_unpaid_wages_rules_have_verification_status","ENVIRONMENT","db/compose/test-env","Fresh compose DB was reachable but schema/data bootstrap was absent or incomplete (dominant errors: missing users/cases/rules/documents tables), causing cascade failures.","ERROR tests/integration/test_phase5c_verification.py::test_unpaid_wages_rules_have_verification_status"
"ERROR","tests/integration/test_phase5c_verification.py::test_unfair_dismissal_rules_have_verification_status","ENVIRONMENT","db/compose/test-env","Fresh compose DB was reachable but schema/data bootstrap was absent or incomplete (dominant errors: missing users/cases/rules/documents tables), causing cascade failures.","ERROR tests/integration/test_phase5c_verification.py::test_unfair_dismissal_rules_have_verification_status"
"ERROR","tests/integration/test_phase5c_verification.py::test_upw_verified_rules_pass_gate","ENVIRONMENT","db/compose/test-env","Fresh compose DB was reachable but schema/data bootstrap was absent or incomplete (dominant errors: missing users/cases/rules/documents tables), causing cascade failures.","ERROR tests/integration/test_phase5c_verification.py::test_upw_verified_rules_pass_gate"
"ERROR","tests/integration/test_phase5c_verification.py::test_ud_verified_rules_pass_gate","ENVIRONMENT","db/compose/test-env","Fresh compose DB was reachable but schema/data bootstrap was absent or incomplete (dominant errors: missing users/cases/rules/documents tables), causing cascade failures.","ERROR tests/integration/test_phase5c_verification.py::test_ud_verified_rules_pass_gate"
"ERROR","tests/integration/test_phase5c_verification.py::test_unverified_production_rule_fails_gate","ENVIRONMENT","db/compose/test-env","Fresh compose DB was reachable but schema/data bootstrap was absent or incomplete (dominant errors: missing users/cases/rules/documents tables), causing cascade failures.","ERROR tests/integration/test_phase5c_verification.py::test_unverified_production_rule_fails_gate"
"ERROR","tests/integration/test_phase5c_verification.py::test_failed_verification_status_fails_gate","ENVIRONMENT","db/compose/test-env","Fresh compose DB was reachable but schema/data bootstrap was absent or incomplete (dominant errors: missing users/cases/rules/documents tables), causing cascade failures.","ERROR tests/integration/test_phase5c_verification.py::test_failed_verification_status_fails_gate"
"ERROR","tests/integration/test_phase5c_verification.py::test_prospective_rule_exempt_from_gate","ENVIRONMENT","db/compose/test-env","Fresh compose DB was reachable but schema/data bootstrap was absent or incomplete (dominant errors: missing users/cases/rules/documents tables), causing cascade failures.","ERROR tests/integration/test_phase5c_verification.py::test_prospective_rule_exempt_from_gate"
"ERROR","tests/integration/test_phase5c_verification.py::test_rules_verification_report_generated","ENVIRONMENT","db/compose/test-env","Fresh compose DB was reachable but schema/data bootstrap was absent or incomplete (dominant errors: missing users/cases/rules/documents tables), causing cascade failures.","ERROR tests/integration/test_phase5c_verification.py::test_rules_verification_report_generated"
"ERROR","tests/integration/test_phase5c_verification.py::test_rules_verification_gate_passed_after_seeding","ENVIRONMENT","db/compose/test-env","Fresh compose DB was reachable but schema/data bootstrap was absent or incomplete (dominant errors: missing users/cases/rules/documents tables), causing cascade failures.","ERROR tests/integration/test_phase5c_verification.py::test_rules_verification_gate_passed_after_seeding"
"ERROR","tests/integration/test_phase5c_verification.py::test_rules_have_authority_urls","ENVIRONMENT","db/compose/test-env","Fresh compose DB was reachable but schema/data bootstrap was absent or incomplete (dominant errors: missing users/cases/rules/documents tables), causing cascade failures.","ERROR tests/integration/test_phase5c_verification.py::test_rules_have_authority_urls"
"ERROR","tests/integration/test_phase5c_verification.py::test_prospective_rules_in_report","ENVIRONMENT","db/compose/test-env","Fresh compose DB was reachable but schema/data bootstrap was absent or incomplete (dominant errors: missing users/cases/rules/documents tables), causing cascade failures.","ERROR tests/integration/test_phase5c_verification.py::test_prospective_rules_in_report"
"ERROR","tests/integration/test_phase5c_verification.py::test_production_readiness_report_generated","ENVIRONMENT","db/compose/test-env","Fresh compose DB was reachable but schema/data bootstrap was absent or incomplete (dominant errors: missing users/cases/rules/documents tables), causing cascade failures.","ERROR tests/integration/test_phase5c_verification.py::test_production_readiness_report_generated"
"ERROR","tests/integration/test_phase5c_verification.py::test_production_readiness_not_production_ready","ENVIRONMENT","db/compose/test-env","Fresh compose DB was reachable but schema/data bootstrap was absent or incomplete (dominant errors: missing users/cases/rules/documents tables), causing cascade failures.","ERROR tests/integration/test_phase5c_verification.py::test_production_readiness_not_production_ready"
"ERROR","tests/integration/test_phase5c_verification.py::test_production_readiness_identifies_encryption_blockers","ENVIRONMENT","db/compose/test-env","Fresh compose DB was reachable but schema/data bootstrap was absent or incomplete (dominant errors: missing users/cases/rules/documents tables), causing cascade failures.","ERROR tests/integration/test_phase5c_verification.py::test_production_readiness_identifies_encryption_blockers"
"ERROR","tests/integration/test_phase5c_verification.py::test_production_readiness_identifies_dpia_blocker","ENVIRONMENT","db/compose/test-env","Fresh compose DB was reachable but schema/data bootstrap was absent or incomplete (dominant errors: missing users/cases/rules/documents tables), causing cascade failures.","ERROR tests/integration/test_phase5c_verification.py::test_production_readiness_identifies_dpia_blocker"
"ERROR","tests/integration/test_phase5c_verification.py::test_production_readiness_model_boundary_implemented","ENVIRONMENT","db/compose/test-env","Fresh compose DB was reachable but schema/data bootstrap was absent or incomplete (dominant errors: missing users/cases/rules/documents tables), causing cascade failures.","ERROR tests/integration/test_phase5c_verification.py::test_production_readiness_model_boundary_implemented"
"ERROR","tests/integration/test_phase5c_verification.py::test_dp_report_has_priority_breakdown","ENVIRONMENT","db/compose/test-env","Fresh compose DB was reachable but schema/data bootstrap was absent or incomplete (dominant errors: missing users/cases/rules/documents tables), causing cascade failures.","ERROR tests/integration/test_phase5c_verification.py::test_dp_report_has_priority_breakdown"
"ERROR","tests/integration/test_phase5c_verification.py::test_legal_accuracy_ci_gate_passes","ENVIRONMENT","db/compose/test-env","Fresh compose DB was reachable but schema/data bootstrap was absent or incomplete (dominant errors: missing users/cases/rules/documents tables), causing cascade failures.","ERROR tests/integration/test_phase5c_verification.py::test_legal_accuracy_ci_gate_passes"
"ERROR","tests/integration/test_phase5c_verification.py::test_rules_verification_ci_gate_passes","ENVIRONMENT","db/compose/test-env","Fresh compose DB was reachable but schema/data bootstrap was absent or incomplete (dominant errors: missing users/cases/rules/documents tables), causing cascade failures.","ERROR tests/integration/test_phase5c_verification.py::test_rules_verification_ci_gate_passes"
"ERROR","tests/integration/test_phase5c_verification.py::test_unpaid_wages_assessment_regression","ENVIRONMENT","db/compose/test-env","Fresh compose DB was reachable but schema/data bootstrap was absent or incomplete (dominant errors: missing users/cases/rules/documents tables), causing cascade failures.","ERROR tests/integration/test_phase5c_verification.py::test_unpaid_wages_assessment_regression"
"ERROR","tests/integration/test_phase5c_verification.py::test_unfair_dismissal_regression","ENVIRONMENT","db/compose/test-env","Fresh compose DB was reachable but schema/data bootstrap was absent or incomplete (dominant errors: missing users/cases/rules/documents tables), causing cascade failures.","ERROR tests/integration/test_phase5c_verification.py::test_unfair_dismissal_regression"
"ERROR","tests/integration/test_phase5c_verification.py::test_static_routes_regression","ENVIRONMENT","db/compose/test-env","Fresh compose DB was reachable but schema/data bootstrap was absent or incomplete (dominant errors: missing users/cases/rules/documents tables), causing cascade failures.","ERROR tests/integration/test_phase5c_verification.py::test_static_routes_regression"
"ERROR","tests/integration/test_phase5c_verification.py::test_health_regression","ENVIRONMENT","db/compose/test-env","Fresh compose DB was reachable but schema/data bootstrap was absent or incomplete (dominant errors: missing users/cases/rules/documents tables), causing cascade failures.","ERROR tests/integration/test_phase5c_verification.py::test_health_regression"
"ERROR","tests/integration/test_phase6_production.py::test_admin_dp_report_without_key_returns_403","ENVIRONMENT","db/compose/test-env","Fresh compose DB was reachable but schema/data bootstrap was absent or incomplete (dominant errors: missing users/cases/rules/documents tables), causing cascade failures.","ERROR tests/integration/test_phase6_production.py::test_admin_dp_report_without_key_returns_403"
"ERROR","tests/integration/test_phase6_production.py::test_admin_dp_report_with_wrong_key_returns_403","ENVIRONMENT","db/compose/test-env","Fresh compose DB was reachable but schema/data bootstrap was absent or incomplete (dominant errors: missing users/cases/rules/documents tables), causing cascade failures.","ERROR tests/integration/test_phase6_production.py::test_admin_dp_report_with_wrong_key_returns_403"
"ERROR","tests/integration/test_phase6_production.py::test_admin_dp_report_with_correct_key_returns_200","ENVIRONMENT","db/compose/test-env","Fresh compose DB was reachable but schema/data bootstrap was absent or incomplete (dominant errors: missing users/cases/rules/documents tables), causing cascade failures.","ERROR tests/integration/test_phase6_production.py::test_admin_dp_report_with_correct_key_returns_200"
"ERROR","tests/integration/test_phase6_production.py::test_admin_rules_verification_requires_key","ENVIRONMENT","db/compose/test-env","Fresh compose DB was reachable but schema/data bootstrap was absent or incomplete (dominant errors: missing users/cases/rules/documents tables), causing cascade failures.","ERROR tests/integration/test_phase6_production.py::test_admin_rules_verification_requires_key"
"ERROR","tests/integration/test_phase6_production.py::test_admin_production_readiness_requires_key","ENVIRONMENT","db/compose/test-env","Fresh compose DB was reachable but schema/data bootstrap was absent or incomplete (dominant errors: missing users/cases/rules/documents tables), causing cascade failures.","ERROR tests/integration/test_phase6_production.py::test_admin_production_readiness_requires_key"
"ERROR","tests/integration/test_phase6_production.py::test_admin_retention_status_requires_key","ENVIRONMENT","db/compose/test-env","Fresh compose DB was reachable but schema/data bootstrap was absent or incomplete (dominant errors: missing users/cases/rules/documents tables), causing cascade failures.","ERROR tests/integration/test_phase6_production.py::test_admin_retention_status_requires_key"
"ERROR","tests/integration/test_phase6_production.py::test_encrypt_decrypt_roundtrip","ENVIRONMENT","db/compose/test-env","Fresh compose DB was reachable but schema/data bootstrap was absent or incomplete (dominant errors: missing users/cases/rules/documents tables), causing cascade failures.","ERROR tests/integration/test_phase6_production.py::test_encrypt_decrypt_roundtrip"
"ERROR","tests/integration/test_phase6_production.py::test_encrypt_produces_different_value","ENVIRONMENT","db/compose/test-env","Fresh compose DB was reachable but schema/data bootstrap was absent or incomplete (dominant errors: missing users/cases/rules/documents tables), causing cascade failures.","ERROR tests/integration/test_phase6_production.py::test_encrypt_produces_different_value"
"ERROR","tests/integration/test_phase6_production.py::test_handoff_lead_pii_encrypted_at_rest","ENVIRONMENT","db/compose/test-env","Fresh compose DB was reachable but schema/data bootstrap was absent or incomplete (dominant errors: missing users/cases/rules/documents tables), causing cascade failures.","ERROR tests/integration/test_phase6_production.py::test_handoff_lead_pii_encrypted_at_rest"
"ERROR","tests/integration/test_phase6_production.py::test_upload_stores_encrypted_file","ENVIRONMENT","db/compose/test-env","Fresh compose DB was reachable but schema/data bootstrap was absent or incomplete (dominant errors: missing users/cases/rules/documents tables), causing cascade failures.","ERROR tests/integration/test_phase6_production.py::test_upload_stores_encrypted_file"
"ERROR","tests/integration/test_phase6_production.py::test_case_can_be_soft_deleted","ENVIRONMENT","db/compose/test-env","Fresh compose DB was reachable but schema/data bootstrap was absent or incomplete (dominant errors: missing users/cases/rules/documents tables), causing cascade failures.","ERROR tests/integration/test_phase6_production.py::test_case_can_be_soft_deleted"
"ERROR","tests/integration/test_phase6_production.py::test_soft_deleted_case_returns_404","ENVIRONMENT","db/compose/test-env","Fresh compose DB was reachable but schema/data bootstrap was absent or incomplete (dominant errors: missing users/cases/rules/documents tables), causing cascade failures.","ERROR tests/integration/test_phase6_production.py::test_soft_deleted_case_returns_404"
"ERROR","tests/integration/test_phase6_production.py::test_handoff_lead_pii_cleared_on_delete","ENVIRONMENT","db/compose/test-env","Fresh compose DB was reachable but schema/data bootstrap was absent or incomplete (dominant errors: missing users/cases/rules/documents tables), causing cascade failures.","ERROR tests/integration/test_phase6_production.py::test_handoff_lead_pii_cleared_on_delete"
"ERROR","tests/integration/test_phase6_production.py::test_retention_script_dry_run","ENVIRONMENT","db/compose/test-env","Fresh compose DB was reachable but schema/data bootstrap was absent or incomplete (dominant errors: missing users/cases/rules/documents tables), causing cascade failures.","ERROR tests/integration/test_phase6_production.py::test_retention_script_dry_run"
"ERROR","tests/integration/test_phase6_production.py::test_retention_status_endpoint","ENVIRONMENT","db/compose/test-env","Fresh compose DB was reachable but schema/data bootstrap was absent or incomplete (dominant errors: missing users/cases/rules/documents tables), causing cascade failures.","ERROR tests/integration/test_phase6_production.py::test_retention_status_endpoint"
"ERROR","tests/integration/test_phase6_production.py::test_privacy_notice_draft_exists","ENVIRONMENT","db/compose/test-env","Fresh compose DB was reachable but schema/data bootstrap was absent or incomplete (dominant errors: missing users/cases/rules/documents tables), causing cascade failures.","ERROR tests/integration/test_phase6_production.py::test_privacy_notice_draft_exists"
"ERROR","tests/integration/test_phase6_production.py::test_dpia_artefact_exists","ENVIRONMENT","db/compose/test-env","Fresh compose DB was reachable but schema/data bootstrap was absent or incomplete (dominant errors: missing users/cases/rules/documents tables), causing cascade failures.","ERROR tests/integration/test_phase6_production.py::test_dpia_artefact_exists"
"ERROR","tests/integration/test_phase6_production.py::test_production_readiness_reflects_phase6","ENVIRONMENT","db/compose/test-env","Fresh compose DB was reachable but schema/data bootstrap was absent or incomplete (dominant errors: missing users/cases/rules/documents tables), causing cascade failures.","ERROR tests/integration/test_phase6_production.py::test_production_readiness_reflects_phase6"
"ERROR","tests/integration/test_phase6_production.py::test_production_readiness_still_not_production_ready","ENVIRONMENT","db/compose/test-env","Fresh compose DB was reachable but schema/data bootstrap was absent or incomplete (dominant errors: missing users/cases/rules/documents tables), causing cascade failures.","ERROR tests/integration/test_phase6_production.py::test_production_readiness_still_not_production_ready"
"ERROR","tests/integration/test_phase6_production.py::test_production_readiness_shows_encryption_status","ENVIRONMENT","db/compose/test-env","Fresh compose DB was reachable but schema/data bootstrap was absent or incomplete (dominant errors: missing users/cases/rules/documents tables), causing cascade failures.","ERROR tests/integration/test_phase6_production.py::test_production_readiness_shows_encryption_status"
"ERROR","tests/integration/test_phase6_production.py::test_legal_accuracy_gate_regression","ENVIRONMENT","db/compose/test-env","Fresh compose DB was reachable but schema/data bootstrap was absent or incomplete (dominant errors: missing users/cases/rules/documents tables), causing cascade failures.","ERROR tests/integration/test_phase6_production.py::test_legal_accuracy_gate_regression"
"ERROR","tests/integration/test_phase6_production.py::test_ud_assessment_regression","ENVIRONMENT","db/compose/test-env","Fresh compose DB was reachable but schema/data bootstrap was absent or incomplete (dominant errors: missing users/cases/rules/documents tables), causing cascade failures.","ERROR tests/integration/test_phase6_production.py::test_ud_assessment_regression"
"ERROR","tests/integration/test_phase6_production.py::test_upw_assessment_regression","ENVIRONMENT","db/compose/test-env","Fresh compose DB was reachable but schema/data bootstrap was absent or incomplete (dominant errors: missing users/cases/rules/documents tables), causing cascade failures.","ERROR tests/integration/test_phase6_production.py::test_upw_assessment_regression"
"ERROR","tests/integration/test_phase6_production.py::test_static_routes_regression","ENVIRONMENT","db/compose/test-env","Fresh compose DB was reachable but schema/data bootstrap was absent or incomplete (dominant errors: missing users/cases/rules/documents tables), causing cascade failures.","ERROR tests/integration/test_phase6_production.py::test_static_routes_regression"
"ERROR","tests/integration/test_phase6_production.py::test_health_regression","ENVIRONMENT","db/compose/test-env","Fresh compose DB was reachable but schema/data bootstrap was absent or incomplete (dominant errors: missing users/cases/rules/documents tables), causing cascade failures.","ERROR tests/integration/test_phase6_production.py::test_health_regression - p..."
"ERROR","tests/integration/test_phase6_production.py::test_case_facts_encrypted_on_save","ENVIRONMENT","db/compose/test-env","Fresh compose DB was reachable but schema/data bootstrap was absent or incomplete (dominant errors: missing users/cases/rules/documents tables), causing cascade failures.","ERROR tests/integration/test_phase6_production.py::test_case_facts_encrypted_on_save"
"ERROR","tests/integration/test_phase7d_envelope_encryption.py::test_bundle_serializes_without_plaintext","ENVIRONMENT","db/compose/test-env","Fresh compose DB was reachable but schema/data bootstrap was absent or incomplete (dominant errors: missing users/cases/rules/documents tables), causing cascade failures.","ERROR tests/integration/test_phase7d_envelope_encryption.py::test_bundle_serializes_without_plaintext"
"ERROR","tests/integration/test_phase7d_envelope_encryption.py::test_bundle_roundtrips_from_json","ENVIRONMENT","db/compose/test-env","Fresh compose DB was reachable but schema/data bootstrap was absent or incomplete (dominant errors: missing users/cases/rules/documents tables), causing cascade failures.","ERROR tests/integration/test_phase7d_envelope_encryption.py::test_bundle_roundtrips_from_json"
"ERROR","tests/integration/test_phase7d_envelope_encryption.py::test_bundle_has_kms_ciphertext_reflects_content","ENVIRONMENT","db/compose/test-env","Fresh compose DB was reachable but schema/data bootstrap was absent or incomplete (dominant errors: missing users/cases/rules/documents tables), causing cascade failures.","ERROR tests/integration/test_phase7d_envelope_encryption.py::test_bundle_has_kms_ciphertext_reflects_content"
"ERROR","tests/integration/test_phase7d_envelope_encryption.py::test_generate_data_key_returns_key_and_bundle","ENVIRONMENT","db/compose/test-env","Fresh compose DB was reachable but schema/data bootstrap was absent or incomplete (dominant errors: missing users/cases/rules/documents tables), causing cascade failures.","ERROR tests/integration/test_phase7d_envelope_encryption.py::test_generate_data_key_returns_key_and_bundle"
"ERROR","tests/integration/test_phase7d_envelope_encryption.py::test_plaintext_key_not_stored_in_bundle","ENVIRONMENT","db/compose/test-env","Fresh compose DB was reachable but schema/data bootstrap was absent or incomplete (dominant errors: missing users/cases/rules/documents tables), causing cascade failures.","ERROR tests/integration/test_phase7d_envelope_encryption.py::test_plaintext_key_not_stored_in_bundle"
"ERROR","tests/integration/test_phase7d_envelope_encryption.py::test_ciphertext_blob_is_base64_in_bundle","ENVIRONMENT","db/compose/test-env","Fresh compose DB was reachable but schema/data bootstrap was absent or incomplete (dominant errors: missing users/cases/rules/documents tables), causing cascade failures.","ERROR tests/integration/test_phase7d_envelope_encryption.py::test_ciphertext_blob_is_base64_in_bundle"
"ERROR","tests/integration/test_phase7d_envelope_encryption.py::test_bundle_provider_key_id_is_kms_arn_not_data_key","ENVIRONMENT","db/compose/test-env","Fresh compose DB was reachable but schema/data bootstrap was absent or incomplete (dominant errors: missing users/cases/rules/documents tables), causing cascade failures.","ERROR tests/integration/test_phase7d_envelope_encryption.py::test_bundle_provider_key_id_is_kms_arn_not_data_key"
"ERROR","tests/integration/test_phase7d_envelope_encryption.py::test_generate_data_key_fails_closed_on_kms_error","ENVIRONMENT","db/compose/test-env","Fresh compose DB was reachable but schema/data bootstrap was absent or incomplete (dominant errors: missing users/cases/rules/documents tables), causing cascade failures.","ERROR tests/integration/test_phase7d_envelope_encryption.py::test_generate_data_key_fails_closed_on_kms_error"
"ERROR","tests/integration/test_phase7d_envelope_encryption.py::test_generate_data_key_fails_without_arn","ENVIRONMENT","db/compose/test-env","Fresh compose DB was reachable but schema/data bootstrap was absent or incomplete (dominant errors: missing users/cases/rules/documents tables), causing cascade failures.","ERROR tests/integration/test_phase7d_envelope_encryption.py::test_generate_data_key_fails_without_arn"
